Temperature (C),Humidity,Wind Speed (km/h),Pressure (millibars)
17.661111111111108,0.9,6.6171000000000015,1020.38
17.17777777777778,0.93,9.4024,1020.47
17.15,0.93,6.5849,1020.86
16.622222222222227,0.97,10.980200000000002,1020.67
16.255555555555553,0.96,9.8049,1020.67
15.599999999999998,0.95,6.5205,1020.85
15.555555555555555,0.95,6.44,1020.66
15.650000000000002,0.95,5.8282000000000025,1020.59
15.994444444444444,0.93,9.5151,1020.79
15.994444444444444,0.93,9.499,1021.09
16.13888888888889,0.93,10.3684,1021.24
15.138888888888893,0.98,9.5795,1021.46
15.227777777777774,0.98,11.253900000000002,1021.76
16.411111111111108,0.97,8.533,1021.82
16.338888888888892,0.91,11.0768,1021.93
16.405555555555555,0.91,11.2861,1022.11
17.40555555555555,0.9,10.3684,1021.97
17.47222222222222,0.91,12.4614,1021.81
17.911111111111108,0.88,11.109000000000002,1021.62
17.572222222222226,0.9,10.2235,1021.47
17.838888888888892,0.89,4.7334000000000005,1021.22
17.800000000000004,0.89,9.4024,1021.13
17.194444444444443,0.98,8.4364,1021.22
17.105555555555554,0.99,9.5795,1021.33
17.15,0.97,11.125100000000002,1021.43
17.194444444444443,0.96,4.025,1021.41
16.644444444444446,0.97,13.9748,1021.13
16.644444444444446,0.93,6.262900000000001,1020.83
16.694444444444443,0.93,5.7155000000000005,1020.45
16.644444444444446,0.93,5.9570000000000025,1020.02
16.133333333333333,0.93,6.0858,1019.81
16.144444444444446,0.94,2.9624,1019.7
16.133333333333333,0.93,4.9588,1019.8
17.083333333333332,0.93,3.5259,1019.81
17.488888888888887,0.86,3.0751,1019.91
17.63888888888889,0.85,4.9749,1019.72
18.67777777777778,0.75,4.9910000000000005,1019.93
19.59444444444444,0.75,4.0894,1019.85
18.816666666666674,0.79,9.2897,1019.73
18.772222222222226,0.79,7.438200000000001,1019.72
19.822222222222226,0.73,4.7978000000000005,1019.45
18.916666666666668,0.78,8.0822,1019.31
18.916666666666668,0.78,7.8729,1019.31
19.822222222222226,0.73,6.601,1019.13
19.90555555555555,0.74,7.824600000000001,1018.82
18.816666666666674,0.79,0.5152,1018.9
17.755555555555556,0.9,6.3595000000000015,1019.03
17.22222222222222,0.93,0.1449,1019.22
16.11111111111111,0.93,11.27,1019.03
16.166666666666668,0.94,2.0125,1018.91
15.505555555555553,0.96,0.0,1018.53
14.972222222222221,0.96,8.05,1018.41
15.45,0.96,2.1413,1018.17
15.411111111111113,0.96,0.0,1018.11
15.483333333333333,0.96,3.22,1017.82
14.67222222222222,0.99,1.9642,1017.57
14.972222222222221,1.0,0.0,1017.81
16.038888888888884,0.94,3.22,1017.71
17.061111111111117,0.99,1.1914,1017.81
18.838888888888885,0.79,3.1717,1017.79
20.022222222222226,0.68,1.5295,1017.78
21.00555555555556,0.63,3.0589999999999997,1017.49
22.127777777777773,0.6,4.7495,1017.21
21.15555555555555,0.68,7.5187,1017.21
22.18888888888889,0.63,3.0751,1017.19
22.222222222222207,0.59,3.1878,1016.79
22.222222222222207,0.6,1.9159,1016.5
22.800000000000004,0.53,2.898,1016.29
22.75555555555555,0.54,1.4651,1015.8
22.127777777777773,0.59,0.0,1015.61
18.1,0.82,2.6565,1015.79
16.11111111111111,0.93,4.83,1016.19
15.511111111111116,0.93,0.0,1016.21
14.55,0.96,3.22,1016.45
13.888888888888893,0.96,0.0,1016.61
13.355555555555556,0.96,3.22,1016.52
13.394444444444444,0.96,3.22,1016.61
12.777777777777779,0.96,0.0,1016.2
12.244444444444444,0.96,2.9624,1016.31
12.483333333333333,0.96,3.4937,1016.58
12.822222222222221,0.96,4.8139,1016.58
16.0,0.93,4.652900000000002,1016.49
18.58333333333333,0.8,9.3541,1016.73
21.066666666666674,0.69,12.5097,1016.9
22.777777777777786,0.62,14.2163,1017.17
23.82777777777777,0.6,14.2807,1017.11
26.038888888888888,0.48,14.49,1017.26
26.13333333333334,0.47,15.681400000000002,1016.78
27.17222222222221,0.4,12.1394,1016.55
27.222222222222207,0.41,9.6439,1016.17
27.288888888888888,0.41,8.227100000000002,1015.87
27.805555555555557,0.37,9.177,1015.82
27.19444444444445,0.44,8.2593,1015.66
23.93333333333333,0.61,4.9266000000000005,1015.37
22.37777777777778,0.62,8.8872,1015.32
22.061111111111106,0.6,10.8997,1015.77
21.961111111111112,0.61,11.27,1015.79
20.055555555555557,0.69,10.6904,1015.89
20.99444444444445,0.64,14.2002,1015.87
20.533333333333328,0.68,14.0392,1015.75
19.96111111111113,0.7,10.9319,1015.67
19.305555555555557,0.77,11.27,1015.56
18.777777777777786,0.79,11.27,1015.37
18.305555555555557,0.79,13.5079,1015.2
18.777777777777786,0.79,12.799500000000002,1015.28
18.8,0.79,12.799500000000002,1015.56
20.827777777777776,0.69,15.8746,1015.63
22.17222222222221,0.64,15.423800000000002,1016.0
24.905555555555548,0.58,16.0195,1016.11
26.95000000000001,0.47,13.1859,1016.19
26.99444444444445,0.48,14.0714,1016.33
27.48333333333333,0.48,8.9999,1016.36
27.45,0.5,6.7942,1016.18
27.56666666666667,0.54,9.4024,1016.06
27.08333333333333,0.55,19.8352,1015.97
27.488888888888887,0.54,9.6439,1016.18
27.061111111111106,0.55,7.8729,1016.24
23.81666666666667,0.69,8.1466,1016.26
22.288888888888888,0.74,8.2754,1016.94
19.97222222222221,0.84,9.5956,1017.65
20.9,0.8,9.7083,1018.6
19.42222222222221,0.86,6.1502,1018.58
17.755555555555556,0.89,4.9427,1019.2
17.733333333333334,0.89,10.787,1018.75
17.705555555555556,0.85,9.9659,1018.77
16.616666666666664,0.87,6.3595000000000015,1018.74
16.12777777777778,0.87,6.1019000000000005,1018.85
16.788888888888884,0.82,6.1019000000000005,1019.23
17.200000000000006,0.81,7.969500000000001,1019.62
17.733333333333334,0.78,9.3219,1019.83
17.76111111111111,0.8,7.856800000000002,1020.17
18.805555555555557,0.74,12.799500000000002,1020.44
17.927777777777774,0.89,7.8729,1020.92
19.86111111111111,0.75,7.1806,1021.11
22.716666666666665,0.66,7.744099999999999,1020.82
24.86666666666667,0.55,9.4668,1020.43
25.65,0.52,7.808499999999999,1020.38
26.06666666666667,0.5,4.2826,1019.82
27.155555555555548,0.44,9.0482,1019.42
27.055555555555557,0.41,7.921200000000002,1019.23
26.08888888888889,0.39,8.05,1019.01
23.894444444444453,0.54,4.717300000000002,1019.01
20.305555555555557,0.8,4.2987,1019.15
17.827777777777786,0.89,3.22,1019.6
17.711111111111116,0.87,0.0,1019.71
17.344444444444445,0.9,3.1717,1019.83
16.088888888888892,0.9,3.22,1019.81
15.605555555555556,0.93,3.22,1019.62
15.383333333333333,0.93,2.6565,1019.61
14.466666666666665,0.96,0.0,1019.31
14.444444444444445,0.93,0.0,1019.3
14.17222222222222,0.96,1.9964,1019.21
13.888888888888893,1.0,1.61,1019.21
17.088888888888892,0.93,0.0,1019.21
20.933333333333334,0.74,4.83,1019.22
23.777777777777786,0.59,8.05,1019.31
25.99444444444445,0.51,9.0965,1019.41
27.133333333333336,0.51,5.1359,1019.48
27.75555555555555,0.49,8.05,1019.39
29.83888888888889,0.44,4.9266000000000005,1018.81
30.86111111111111,0.4,10.4167,1018.29
31.038888888888888,0.38,10.9319,1017.59
32.0611111111111,0.38,9.5634,1017.09
32.00555555555556,0.33,9.2253,1016.83
30.95,0.36,4.8944,1016.71
27.68333333333333,0.54,3.0751,1016.61
23.20000000000001,0.7,3.381,1017.0
22.127777777777773,0.77,4.7012,1017.38
21.066666666666674,0.8,6.44,1017.49
21.161111111111108,0.76,10.2235,1017.7
18.355555555555558,0.9,3.22,1017.96
19.327777777777786,0.82,3.2039,1017.59
18.73888888888889,0.79,6.1502,1017.49
18.75,0.77,6.44,1017.38
17.661111111111108,0.8,10.8997,1017.38
16.95555555555556,0.82,6.5366,1017.65
17.200000000000006,0.77,10.8836,1017.97
18.8,0.73,9.2253,1018.0
22.061111111111106,0.6,10.0947,1018.4
24.95555555555556,0.55,13.5401,1018.39
27.222222222222207,0.45,16.711800000000004,1018.58
28.93888888888889,0.43,12.380900000000002,1018.61
31.06666666666667,0.36,12.3648,1018.68
32.177777777777784,0.32,12.1072,1018.39
32.72222222222222,0.3,10.4811,1018.31
32.73333333333333,0.33,4.652900000000002,1017.9
33.75,0.33,4.83,1017.8
32.88333333333333,0.32,2.0769,1017.65
32.21666666666667,0.39,1.3363,1017.7
29.86111111111111,0.44,8.05,1017.91
24.41666666666667,0.7,4.2987,1018.41
22.73333333333333,0.8,0.0,1019.01
21.644444444444442,0.82,0.0,1019.32
20.89444444444445,0.86,3.4293,1019.61
20.00555555555556,0.88,3.22,1020.03
19.42222222222221,0.9,3.22,1020.23
19.01111111111111,0.93,3.0107000000000004,1020.41
18.28888888888889,0.93,8.05,1020.62
17.783333333333335,0.93,3.22,1020.63
17.883333333333333,0.93,2.0286,1020.72
17.17777777777778,0.93,0.0,1020.94
20.794444444444448,0.88,0.0,1021.45
23.46111111111113,0.79,2.9302,1021.56
27.57777777777777,0.6,0.2576,1021.84
29.822222222222226,0.49,4.7656,1022.05
31.022222222222233,0.45,6.9874,1022.21
32.15000000000001,0.41,7.760200000000001,1022.23
32.755555555555546,0.35,7.1806,1022.21
33.77777777777778,0.32,3.6869,1021.9
33.86666666666666,0.29,7.4704,1021.33
34.90555555555555,0.27,3.0589999999999997,1021.03
33.84444444444445,0.31,3.4615,1020.74
33.794444444444444,0.33,4.9266000000000005,1020.63
29.88333333333334,0.47,4.9588,1020.52
25.394444444444442,0.62,1.7388,1020.9
22.777777777777786,0.79,3.22,1021.41
22.2,0.81,3.0751,1021.62
21.9,0.8,2.8497000000000003,1021.68
22.105555555555558,0.77,24.8745,1017.16
20.577777777777786,0.9,15.810200000000002,1018.5
20.566666666666666,0.9,11.253900000000002,1017.77
20.488888888888887,0.9,3.1556,1016.97
19.444444444444443,0.97,6.2951000000000015,1017.31
19.53888888888889,0.93,5.3774,1017.51
19.86111111111111,0.94,9.66,1017.61
19.933333333333326,0.93,7.7924000000000015,1017.81
22.594444444444452,0.81,13.363,1017.85
24.855555555555554,0.7,16.7601,1017.63
26.038888888888888,0.65,17.066,1017.72
27.600000000000005,0.59,14.312900000000004,1017.83
28.86111111111111,0.55,13.8138,1017.72
28.88333333333333,0.52,9.5151,1017.43
30.67777777777778,0.45,8.2754,1017.24
29.88333333333334,0.47,9.1126,1016.75
30.94444444444445,0.46,4.652900000000002,1016.25
28.93333333333333,0.5,3.1395,1016.34
27.86111111111111,0.59,7.8729,1016.31
27.24444444444445,0.65,10.7548,1016.22
26.13333333333334,0.68,9.2575,1016.22
24.88333333333334,0.74,7.824600000000001,1016.53
24.28333333333333,0.76,6.2951000000000015,1016.56
24.255555555555553,0.76,9.5634,1016.71
20.533333333333328,0.87,3.0751,1021.82
20.466666666666672,0.87,3.0751,1021.91
19.516666666666666,0.92,2.9302,1021.67
18.79444444444444,0.93,0.0,1021.53
18.772222222222226,0.93,6.1502,1021.53
18.483333333333327,0.96,4.3469999999999995,1021.59
17.733333333333334,0.97,0.0,1021.72
20.888888888888886,0.88,1.6583,1022.02
24.63888888888889,0.71,4.524100000000002,1022.25
27.155555555555548,0.55,4.9266000000000005,1022.2
28.93888888888889,0.51,4.9749,1022.19
31.155555555555548,0.44,5.0715,1022.18
32.800000000000004,0.4,7.921200000000002,1021.99
33.888888888888886,0.37,9.2092,1021.67
34.92222222222223,0.28,10.8192,1021.17
35.0,0.3,9.4346,1020.49
35.0,0.26,9.4185,1020.07
34.138888888888886,0.29,8.7262,1019.66
32.84444444444445,0.32,9.2897,1019.37
29.977777777777767,0.46,4.9749,1019.08
25.61666666666667,0.61,4.7978000000000005,1019.26
22.36666666666667,0.76,3.0751,1019.67
21.161111111111108,0.84,3.1395,1019.5
22.23333333333333,0.71,6.1663000000000014,1019.7
21.555555555555557,0.72,3.2039,1019.68
19.516666666666666,0.84,6.117999999999999,1019.39
19.733333333333327,0.8,3.4776,1019.29
18.355555555555558,0.87,3.1878,1019.09
18.772222222222226,0.82,6.44,1018.79
19.88333333333334,0.76,6.0375000000000005,1018.51
19.75,0.79,4.83,1018.48
22.0,0.69,10.8031,1018.2
24.45000000000001,0.65,9.3058,1018.04
27.11111111111111,0.56,12.558,1018.09
28.872222222222234,0.51,13.9909,1017.98
31.022222222222233,0.43,12.2682,1017.8
32.73333333333333,0.41,14.1519,1017.48
33.86666666666666,0.37,14.0875,1016.98
35.02777777777778,0.3,13.1859,1016.49
35.050000000000004,0.3,13.7977,1015.88
35.0,0.28,13.5401,1015.0
35.06666666666667,0.29,9.7888,1014.42
32.800000000000004,0.34,7.808499999999999,1014.09
28.961111111111112,0.49,4.6046000000000005,1013.71
26.36111111111111,0.56,4.6368,1013.93
22.85,0.73,1.5295,1014.2
22.17777777777778,0.77,0.0,1014.2
21.04444444444444,0.85,5.796,1014.14
23.63888888888889,0.75,4.6046000000000005,1016.82
22.56666666666667,0.83,14.49,1016.18
22.072222222222226,0.88,11.0929,1016.47
20.944444444444443,0.9,17.71,1016.98
20.46111111111111,0.97,10.448900000000002,1017.44
20.483333333333334,0.93,3.7674,1016.72
19.88333333333334,0.93,10.6904,1016.15
21.04444444444444,0.93,4.6690000000000005,1016.05
21.38888888888889,0.91,0.966,1016.41
22.472222222222207,0.91,4.7012,1016.5
24.18888888888889,0.77,4.8944,1016.76
26.3,0.67,5.4096,1016.64
27.93333333333333,0.62,4.0411,1016.47
30.0,0.55,4.9588,1015.98
31.08333333333333,0.47,4.6368,1015.47
31.155555555555548,0.48,7.647500000000001,1014.87
32.17222222222222,0.42,0.9016000000000002,1014.28
32.099999999999994,0.4,0.4186,1013.88
30.06666666666667,0.5,6.922999999999999,1013.69
28.95555555555556,0.55,10.626,1013.78
25.677777777777766,0.69,6.8425,1013.87
23.961111111111112,0.83,4.4758,1014.2
23.311111111111106,0.83,6.1502,1014.51
22.45555555555556,0.87,3.4132,1014.68
22.11111111111111,0.9,0.0,1015.0
21.53333333333333,0.9,0.0,1014.93
21.227777777777774,0.91,2.737,1014.85
20.444444444444443,0.93,3.22,1015.03
19.42222222222221,0.97,6.1502,1015.33
19.577777777777776,0.92,4.0733,1015.73
19.911111111111108,0.93,3.22,1015.75
22.62222222222222,0.9,4.7334000000000005,1015.93
24.95,0.74,6.9552000000000005,1016.19
27.75555555555555,0.59,7.969500000000001,1016.21
29.95,0.55,10.7548,1016.04
31.022222222222233,0.47,9.0482,1016.41
32.2,0.41,7.728,1016.41
32.755555555555546,0.44,4.4597000000000016,1016.02
32.76111111111111,0.39,7.583100000000001,1015.7
33.638888888888886,0.39,8.6618,1014.94
33.638888888888886,0.38,10.7709,1014.74
31.18333333333333,0.49,13.5884,1014.99
28.94444444444445,0.54,7.0357,1014.81
27.28333333333333,0.6,12.3004,1015.11
25.372222222222234,0.67,9.1287,1015.0
23.88333333333333,0.74,9.2736,1015.34
22.70555555555556,0.79,6.5044,1015.93
21.86111111111111,0.83,3.5420000000000007,1016.36
20.555555555555557,0.9,6.44,1016.33
20.027777777777786,0.9,6.279,1016.24
19.311111111111114,0.91,5.9409,1016.04
18.89444444444445,0.93,6.2468,1016.04
18.84444444444445,0.93,6.44,1015.95
19.938888888888886,0.93,6.4561,1016.25
18.89444444444445,0.93,3.2039,1016.65
22.57777777777777,0.84,7.824600000000001,1016.75
24.69444444444445,0.71,8.903300000000002,1016.7
27.17777777777778,0.69,9.160900000000002,1016.85
28.88888888888889,0.62,7.631400000000001,1016.84
31.072222222222226,0.5,10.2235,1016.82
32.12222222222222,0.41,9.5473,1016.63
32.75,0.41,11.237800000000002,1016.14
33.78888888888889,0.35,9.66,1015.74
33.861111111111114,0.37,12.3004,1015.51
33.90555555555555,0.32,9.5151,1015.31
33.63333333333334,0.37,8.5813,1015.36
32.377777777777766,0.39,9.4668,1015.45
27.788888888888888,0.55,12.2038,1015.98
26.272222222222233,0.59,8.774500000000002,1015.77
22.894444444444442,0.79,3.22,1015.89
22.24444444444445,0.81,3.22,1016.41
21.444444444444443,0.83,9.3219,1016.5
21.644444444444442,0.82,6.44,1016.99
21.527777777777786,0.8,10.4006,1017.18
20.65,0.82,5.7477,1017.12
18.983333333333334,0.9,3.22,1016.89
19.377777777777773,0.88,3.22,1016.81
18.11111111111111,0.93,1.6583,1016.83
17.872222222222227,0.97,0.0,1017.21
22.09444444444444,0.82,0.0,1017.23
25.65,0.63,8.2593,1017.35
27.24444444444445,0.54,10.996300000000002,1017.8
28.91111111111111,0.49,9.6117,1017.99
30.94444444444445,0.42,7.8729,1017.99
32.19444444444444,0.39,7.8729,1017.99
33.81666666666667,0.33,3.9284,1017.89
33.75555555555556,0.34,6.262900000000001,1017.59
34.88333333333334,0.3,4.8944,1017.11
34.927777777777784,0.33,10.1591,1016.71
33.822222222222216,0.34,8.6135,1016.91
33.64444444444445,0.36,7.5187,1016.62
32.04444444444445,0.39,4.6851,1016.71
28.91666666666667,0.46,10.2396,1016.82
27.016666666666666,0.53,9.66,1017.2
24.86111111111111,0.63,3.22,1017.7
23.127777777777766,0.74,3.1234,1017.89
22.73333333333333,0.73,0.0,1018.22
20.67222222222221,0.84,3.22,1018.3
21.20555555555556,0.83,3.1878,1018.21
20.99444444444445,0.85,6.1824,1018.11
21.022222222222226,0.81,3.0751,1018.22
20.016666666666666,0.87,3.6708,1018.37
21.95000000000001,0.7,4.83,1018.51
22.600000000000005,0.68,7.744099999999999,1018.81
25.788888888888888,0.6,7.808499999999999,1018.99
27.75555555555555,0.53,9.5634,1019.38
31.11111111111111,0.38,10.8031,1019.57
32.65,0.32,12.0589,1019.3
33.861111111111114,0.28,10.9319,1019.09
34.97222222222222,0.28,9.4024,1018.68
35.67222222222222,0.27,6.5205,1018.2
35.022222222222226,0.25,12.2038,1017.78
34.927777777777784,0.24,7.3899,1017.3
34.794444444444444,0.24,8.1305,1017.18
33.86666666666666,0.27,7.567000000000001,1016.8
32.71111111111111,0.34,3.0268,1016.82
29.055555555555557,0.44,3.1556,1017.03
25.00555555555556,0.68,0.0,1017.33
24.31111111111111,0.67,0.0,1017.62
24.92222222222223,0.58,6.601,1018.01
23.13333333333333,0.64,5.9570000000000025,1018.09
22.11666666666667,0.67,6.4883000000000015,1018.29
22.644444444444453,0.6,10.304000000000002,1018.48
21.488888888888887,0.63,6.279,1018.39
19.88888888888889,0.69,6.279,1018.4
18.661111111111108,0.77,2.6726,1018.53
18.87777777777778,0.79,4.508,1018.69
22.072222222222226,0.69,1.5617,1018.88
24.95,0.51,8.903300000000002,1019.0
27.272222222222233,0.41,12.0267,1018.96
29.977777777777767,0.35,12.3004,1018.87
31.061111111111106,0.32,13.1215,1018.58
32.2,0.3,12.380900000000002,1018.28
32.755555555555546,0.29,9.4346,1017.78
33.6,0.27,8.0983,1017.34
33.861111111111114,0.28,8.4042,1016.8
32.84444444444445,0.29,7.4060000000000015,1016.4
33.73333333333333,0.25,3.976700000000001,1016.08
32.77777777777778,0.27,10.6904,1015.6
29.92222222222223,0.38,8.05,1015.4
26.605555555555554,0.48,6.9713,1015.26
22.827777777777786,0.66,7.695800000000001,1015.53
22.105555555555558,0.69,6.1824,1015.63
20.500000000000004,0.76,3.0268,1015.74
6.694444444444442,0.93,13.9587,1019.68
7.1055555555555525,0.87,10.1108,1018.48
6.605555555555558,0.86,16.9372,1018.49
6.138888888888888,0.86,13.8138,1018.48
5.772222222222222,0.89,15.375500000000002,1018.23
6.227777777777778,0.85,9.2414,1017.9
6.227777777777778,0.85,11.4632,1018.17
7.161111111111111,0.8,12.4775,1018.32
7.872222222222224,0.76,15.9873,1018.65
8.961111111111112,0.77,21.7833,1018.67
9.849999999999998,0.77,12.8156,1018.89
12.266666666666666,0.61,20.8334,1018.95
12.266666666666666,0.66,14.5544,1018.78
13.444444444444445,0.62,22.7171,1019.11
12.8,0.64,25.4219,1019.29
12.772222222222226,0.64,22.2985,1019.6
11.944444444444445,0.69,18.2574,1019.83
10.111111111111112,0.84,19.8674,1021.1
10.066666666666666,0.76,21.4291,1022.27
9.972222222222225,0.73,18.676,1022.87
8.866666666666667,0.72,23.20010000000001,1022.77
8.816666666666666,0.75,20.4309,1023.28
8.888888888888891,0.7,18.9014,1023.9
8.28888888888889,0.69,20.2055,1024.09
4.377777777777779,0.92,10.8031,1035.12
3.872222222222221,0.97,5.8282000000000025,1035.02
3.866666666666666,0.96,6.117999999999999,1035.03
3.866666666666666,0.96,3.3488,1035.03
3.8611111111111134,0.96,6.5849,1034.95
3.8388888888888864,0.93,4.8139,1035.33
3.8388888888888864,0.93,9.4185,1035.33
3.85,0.93,4.6851,1035.63
3.888888888888889,0.92,4.8783,1036.04
3.888888888888889,0.99,7.840700000000001,1036.43
4.9,0.88,7.631400000000001,1036.84
5.072222222222224,0.86,7.953400000000001,1036.75
5.072222222222224,0.86,9.5634,1036.34
5.127777777777776,0.87,9.0643,1036.07
6.133333333333333,0.79,10.9158,1035.63
5.094444444444445,0.86,10.9319,1035.55
5.127777777777776,0.87,8.500800000000002,1035.74
5.072222222222224,0.86,9.2092,1035.65
5.022222222222221,0.86,7.840700000000001,1035.64
4.961111111111111,0.93,4.6207,1035.85
4.905555555555555,0.93,7.776300000000001,1035.74
4.883333333333333,0.93,6.2307000000000015,1035.64
4.33888888888889,0.93,5.7155000000000005,1035.67
4.200000000000001,0.93,6.279,1035.55
4.222222222222223,0.93,6.279,1035.34
3.75,0.96,3.5581,1034.96
3.1555555555555554,0.96,6.2951000000000015,1034.84
3.1611111111111097,0.96,3.22,1034.36
2.7333333333333343,0.96,4.4597000000000016,1033.98
2.1611111111111114,1.0,4.7334000000000005,1033.83
2.6944444444444446,0.96,0.1449,1033.63
2.4000000000000004,0.99,3.0107000000000004,1033.77
2.738888888888889,0.96,1.61,1033.82
3.85,1.0,8.05,1033.91
4.961111111111111,0.93,4.652900000000002,1034.05
7.155555555555559,0.86,4.5402000000000005,1033.49
7.222222222222222,0.79,1.6583,1032.61
7.127777777777776,0.8,4.508,1032.32
7.222222222222222,0.79,9.2253,1031.79
6.183333333333335,0.85,7.583100000000001,1031.32
4.27777777777778,0.88,7.1001,1031.64
2.894444444444445,0.89,7.615300000000001,1031.58
2.2277777777777765,0.92,7.8729,1031.4
1.1666666666666674,0.93,7.1806,1031.34
0.0777777777777781,1.0,8.1949,1031.19
0.011111111111112848,0.96,6.4239000000000015,1030.98
-0.3499999999999994,0.96,3.1556,1030.84
-1.0111111111111113,1.0,7.969500000000001,1030.4
-1.5888888888888886,1.0,6.4239000000000015,1030.29
-0.9722222222222222,0.96,5.4096,1029.73
-1.5666666666666669,0.96,6.279,1029.27
-1.5888888888888886,0.96,10.5133,1028.67
-1.094444444444444,0.96,5.618900000000001,1028.17
-1.1555555555555546,1.0,7.824600000000001,1027.77
-1.1333333333333329,0.93,9.4185,1027.78
-1.183333333333333,0.93,8.0661,1027.91
-1.1333333333333329,0.93,11.0446,1028.26
-1.0611111111111111,1.0,9.2092,1028.37
-0.8333333333333334,1.0,10.2557,1028.35
-0.3888888888888885,0.96,10.6904,1028.16
0.21111111111111253,1.0,7.889000000000001,1028.06
0.4555555555555557,0.99,7.583100000000001,1027.82
1.3222222222222235,0.92,8.0822,1027.74
1.3222222222222235,0.92,7.953400000000001,1027.44
0.4999999999999992,0.99,12.783400000000002,1027.74
0.2388888888888888,0.99,12.1877,1027.66
0.1888888888888908,1.0,15.1823,1027.86
0.25000000000000155,1.0,13.218100000000002,1027.65
0.14444444444444335,1.0,12.4292,1027.2
-0.3611111111111103,1.0,16.7923,1027.01
-0.3166666666666668,1.0,10.9158,1027.43
-0.433333333333334,0.96,10.9158,1027.09
-0.4555555555555557,1.0,10.8031,1026.97
-0.4999999999999992,1.0,12.3326,1026.64
-0.6222222222222228,0.96,13.7494,1026.47
-0.6222222222222228,0.96,13.894300000000005,1026.16
-1.1000000000000003,0.97,10.2074,1025.32
-1.183333333333333,1.0,10.9158,1024.69
-2.2222222222222223,1.0,12.380900000000002,1024.29
-1.1555555555555546,1.0,10.835300000000002,1024.08
-1.183333333333333,1.0,9.3058,1024.1
-1.2055555555555566,1.0,9.4346,1024.18
-1.0166666666666655,0.99,8.4525,1024.19
-1.1111111111111112,1.0,9.5473,1023.57
-0.022222222222221748,1.0,10.9319,1022.51
0.11666666666666715,0.99,11.109000000000002,1021.96
1.0666666666666675,0.92,11.0446,1021.39
1.0388888888888874,0.93,12.1877,1021.01
0.9500000000000004,0.93,10.6743,1021.47
1.0388888888888874,0.93,11.3344,1021.61
0.022222222222221748,1.0,12.654600000000002,1022.09
1.0277777777777786,0.93,12.6385,1022.59
1.0388888888888874,0.93,12.9444,1023.19
0.5111111111111121,1.0,11.237800000000002,1023.5
0.433333333333334,0.96,10.8997,1023.76
0.4666666666666686,0.96,10.7387,1024.02
-0.0944444444444454,1.0,6.5527000000000015,1024.41
-0.6111111111111119,1.0,6.327300000000001,1024.37
-1.1555555555555546,1.0,10.4811,1025.0
-1.7333333333333338,1.0,2.9785000000000004,1025.43
-1.2277777777777783,1.0,2.1574000000000004,1025.62
-1.3222222222222215,0.92,3.22,1025.83
-1.2944444444444434,1.0,3.0751,1026.23
-0.3611111111111103,0.94,3.8962,1026.79
-0.2499999999999996,0.92,3.1073,1027.42
-0.1833333333333324,1.0,1.5939,1027.92
0.8722222222222223,0.93,0.4669,1028.36
1.15,1.0,4.5724,1028.41
2.194444444444446,1.0,4.8944,1028.31
2.1000000000000005,0.99,7.502600000000001,1028.23
2.2222222222222223,1.0,10.948,1028.02
2.1555555555555572,0.99,11.0124,1028.12
2.0944444444444463,0.93,10.0464,1028.52
2.1055555555555547,0.86,12.4292,1028.72
2.083333333333333,0.86,13.8138,1028.92
1.9944444444444465,0.87,11.0607,1029.34
2.1055555555555547,0.86,10.7709,1029.43
1.5499999999999996,0.9,10.577700000000002,1029.53
0.9722222222222222,0.9,4.0411,1029.76
0.9722222222222222,0.89,3.3649,1029.93
0.4611111111111101,0.92,5.6350000000000025,1030.21
0.4444444444444429,0.93,3.3488,1029.84
0.4388888888888885,0.92,6.1502,1030.01
-0.5777777777777773,0.96,5.9570000000000025,1029.91
-0.5277777777777773,0.96,5.7799000000000005,1029.73
-1.0888888888888897,1.0,3.4293,1029.81
-1.0888888888888897,0.92,8.1949,1029.91
-0.9777777777777786,1.0,7.4543,1029.94
-1.0888888888888897,1.0,3.22,1030.21
-1.0888888888888897,1.0,3.0751,1030.42
-0.044444444444443496,0.93,4.8622000000000005,1030.53
-0.07222222222222167,1.0,3.1395,1030.5
1.0166666666666655,0.92,10.5938,1029.91
0.9666666666666678,0.93,4.2665,1029.56
1.0166666666666655,0.92,7.824600000000001,1029.22
1.0666666666666675,0.92,8.05,1029.12
0.1722222222222235,0.99,2.9785000000000004,1029.19
0.0500000000000019,0.99,1.5456,1029.21
0.0500000000000019,0.99,4.7495,1029.4
0.1388888888888889,0.99,7.0679,1029.55
0.07222222222222363,0.92,4.9749,1029.8
0.07222222222222363,0.96,8.05,1029.81
0.1722222222222235,0.96,3.0751,1030.05
0.5777777777777773,0.96,3.1878,1030.1
0.07222222222222363,1.0,4.8461,1030.04
0.5944444444444446,0.97,3.3488,1030.23
0.5999999999999991,0.96,3.2683,1030.31
0.5999999999999991,1.0,3.3649,1030.42
1.0999999999999983,0.97,3.4132,1030.73
1.1333333333333329,1.0,3.1234,1030.92
1.1333333333333329,1.0,3.1234,1030.94
2.049999999999999,0.93,4.4275,1031.49
2.1499999999999986,0.92,4.7495,1031.94
2.1722222222222203,0.92,7.5992,1032.54
2.1555555555555572,0.93,8.774500000000002,1033.03
2.2222222222222223,0.86,10.7709,1033.03
2.2222222222222223,0.86,12.4936,1032.94
2.194444444444446,0.87,10.4972,1033.15
2.2666666666666657,0.85,7.728,1033.13
